Link,ID,name,tag,description,date,developer,price,Recent_Description,Recent_Count,Recent_Percentage,Overall_Description,Overall_Count,Overall_Percentage,peak
https://store.steampowered.com/app/1203620/,1203620,雾锁王国 (Enshrouded),"开放世界
生存
基地建设
多人
在线合作
制作
动作角色扮演
角色扮演
建造
冒险
探索
单人
抢先体验
奇幻
角色自定义
沙盒
动作
玩家对战环境
3D
独立",你是火焰之子，一个濒死种族最后的希望火苗。苏醒吧，克服腐化一切的迷雾所裹挟的恐怖，重新夺回你的王国所失落的瑰丽。置身于广袤世界，战胜难以想象的强大Boss，修造宏伟厅堂，在这款至多16名玩家的合作类生存动作RPG中开辟属于自己的道路。,2024 年 1 月 24 日,Keen Games GmbH,0,特别好评,2067,83.0,特别好评,43740,86.0,160361
https://store.steampowered.com/app/2072450/,2072450,人中之龙８,"动作
冒险
日系角色扮演
回合制战斗
色情内容
喜剧
情感
动作角色扮演
欢乐
剧情丰富
单人
暴力
动作冒险
回合制
清版动作
角色扮演
血腥
武术
彩色
好评原声音轨",从“人生低谷”东山再起的男人——春日一番，以及面临“人生最后”之战的男人——桐生一马。 由两位主角演绎的超大作RPG，系列至高的感人故事 。 战斗进化为更具策略性的“动态指令RPG战斗”。 故事的舞台发生在异国他乡的“夏威夷”，为系列首度。 玩转各色夏威夷独特的娱乐场所吧！,2024 年 1 月 25 日,Ryu Ga Gotoku Studio,0,特别好评,525,90.0,特别好评,7592,91.0,46029
https://store.steampowered.com/app/1693980/,1693980,死亡空间,"恐怖
第三人称射击
太空
科幻
生存恐怖
射击
心理恐怖
动作冒险
第三人称
氛围
单人
动作
生存
外星人
重制
黑暗
冒险
暴力
战斗
鲜血",科幻生存恐怖经典作品宣告回归，完全重建，旨在为玩家提供更身临其境的体验，包括视觉、音效和游戏性改进，同时尽力忠实地还原初版游戏惊险的视觉效果。,2023 年 1 月 27 日,Motive,0,特别好评,732,86.0,特别好评,33816,91.0,28842
https://store.steampowered.com/app/1971650/,1971650,歧路旅人 II,"角色扮演
回合制
日系角色扮演
2.5D
团队角色扮演
开放世界
剧情丰富
选择取向
回合制战斗
可爱
策略
动漫
像素图形
奇幻
休闲
魔法
氛围
冒险
情感
单人",2018年发售的“歧路旅人”在全球实体加线上累计销量超过300万部。本作为“歧路旅人”系列的新作RPG，内容全新。 在本作中，像素风格与3DCG所融合的“HD-2D”画面表现会全面升级。,2023 年 2 月 24 日,Square Enix,0,特别好评,251,90.0,好评如潮,8387,95.0,16994
https://store.steampowered.com/app/1238810/,1238810,《战地风云 5》,"第一人称射击
多人
二战
单人
射击
战争
军事
第一人称
大型多人在线
玩家对战
战斗
开放世界
动作
历史
破坏
大逃杀
氛围
色情内容
暴力
女性主角",这就是终极《战地风云 5》体验。用完整的武器、载具和配备武器库以及第 1 年和第 2 年最棒的自定义内容体验人类历史上规模最大的冲突。,2018 年 11 月 9 日,DICE,0,褒贬不一,3425,58.0,多半好评,178410,70.0,114017
https://store.steampowered.com/app/1326470/,1326470,Sons Of The Forest,"生存
开放世界
多人
生存恐怖
合作
基地建设
制作
恐怖
第一人称
探索
建造
冒险
单人
氛围
动作冒险
沙盒
动作
模拟
抢先体验
沉浸式模拟",你被派到了一座孤岛上，寻找一位失踪的亿万富翁，结果却发现自己深陷被食人生物占领的炼狱之地。你需要制作工具和武器、建造房屋，倾尽全力生存下去，无论独自一人还是与朋友一起——一切尽在这款新推出的开放世界恐怖生存模拟游戏中。,2024 年 2 月 22 日,Endnight Games Ltd,0,特别好评,2762,89.0,特别好评,170991,86.0,411804
https://store.steampowered.com/app/2399830/,2399830,方舟: 生存飞升,"抢先体验
生存
开放世界
恐龙
多人
冒险
建造
动作
制作
基地建设
沙盒
角色自定义
玩家对战
玩家对战环境
单人
大型多人在线
库存管理
角色扮演
科幻
奇幻","《方舟》采用虚幻引擎 5 重新设计，并融入了下一代电子游戏技术！组建一个部落, 驯养和繁殖数百种恐龙和其他原始生物，探索、制作、建造，并一路进发至食物链的顶端. 快来加入这场新的冒险吧!",2023 年 10 月 25 日,Studio Wildcard,0,褒贬不一,2370,62.0,褒贬不一,46570,58.0,98047
https://store.steampowered.com/app/440/,440,Team Fortress 2,"免费开玩
英雄射击
多人
第一人称射击
射击
动作
职业导向
团队导向
欢乐
第一人称
在线合作
竞技
卡通风格
贸易
合作
喜剧
机器人
战术
卡通
制作",九种不同的兵种各自具备不同的作战能力和性格，不断更新的游戏模式、地图、装备，当然还有最重要的——头饰！,2007 年 10 月 10 日,Valve,0,特别好评,6585,90.0,特别好评,1043157,93.0,253225
https://store.steampowered.com/app/1551360/,1551360,极限竞速：地平线 5,"竞速
开放世界
驾驶
多人
汽车模拟
拟真
冒险
模拟
街机
探索
第一人称
氛围
体育
合作
玩家对战
在线合作
单人
唯美
动作
第三人称",您的“终极地平线冒险”即将开启！驾驶世界名车，探索墨西哥充满活力的户外景色，享受无拘无束又充满乐趣的驾驶体验。在终极地平线拉力赛中征服富有挑战的塞拉努埃瓦。需拥有《极限竞速：地平线 5》才能体验，扩充内容需另购。,2021 年 11 月 8 日,Playground Games,0,特别好评,4335,87.0,特别好评,161191,88.0,80745
https://store.steampowered.com/app/1536090/,1536090,Echoes of the Plum Grove,"休闲
生活模拟
农场模拟
制作
温馨惬意
模拟
孩童
选择取向
管理
手绘
烹饪
卡通风格
剧情丰富
彩色
可爱
探索
殖民模拟
开放世界
2D
单人",甜蜜坞的新生活等待你！在此舒适农场模拟游戏中，建造带带相传的繁荣社区。耕种，社交，交友，烹饪，制作，觅食并探寻岛上的秘密！如果有人不想与你交朋友，总会有别的方法。,2024 年 4 月 29 日,Unwound Games,0,特别好评,627,89.0,特别好评,627,89.0,2581
https://store.steampowered.com/app/1144200/,1144200,Ready or Not,"战术
拟真
第一人称射击
射击
多人
合作
单人
第一人称
恐怖
动作
暴力
枪械改装
战斗
犯罪
现代
血腥
氛围
美国
合作战役
抢先体验",洛斯苏埃诺斯市——LSPD报告称，泛洛斯苏埃诺斯地区的暴力犯罪事件急剧增加。警局已派遣SWAT小队应对包括人质危机、炸弹威胁、嫌犯固守在内的各类高危情形。建议广大市民非必要不外出。,2023 年 12 月 13 日,VOID Interactive,0,特别好评,3243,89.0,特别好评,135987,88.0,55174
https://store.steampowered.com/app/1492070/,1492070,Sker Ritual,"氛围
冒险
射击
玩家对战环境
合作
在线合作
第一人称射击
动作
拟真
单人
第一人称
动作冒险
抢先体验
生存恐怖
恐怖
角色自定义
僵尸
探索
控制器
剧情丰富",这是一款第一人称视角的合作生存类游戏，也是屡获殊荣的英式恐怖游戏《斯盖尔之女》（Maid of Sker）的精神续作。在死寂亡灵（Quiet Ones）世界里单枪匹马，或是与最多 4 名玩家联机合作，在邪灵围攻的环境中博得一线生机生存。,2024 年 4 月 18 日,Wales Interactive,0,特别好评,2196,86.0,特别好评,2887,85.0,5992
https://store.steampowered.com/app/1174180/,1174180,Red Dead Redemption 2,"开放世界
剧情丰富
西部
冒险
多人
动作
拟真
单人
射击
氛围
马匹
唯美
成人
第三人称射击
好评原声音轨
第三人称
血腥
沙盒
第一人称
第一人称射击",Red Dead Redemption 2 已荣获超过 175 项年度游戏奖项且获得超过 250 个满分评价，游戏中述说亚瑟·摩根和声名狼藉的范德林德帮派的传奇故事，体验在 19 世纪的最后岁月里横跨美国的亡命之旅。除此之外，还可免费享受 Red Dead 在线模式中与众多玩家共享的逼真世界。,2019 年 12 月 5 日,Rockstar Games,0,特别好评,10802,93.0,特别好评,522951,91.0,77335
https://store.steampowered.com/app/2420110/,2420110,《地平线 西之绝境™》完整版,"单人
开放世界
女性主角
动作
角色扮演
探索
后末日
剧情丰富
第三人称
科幻
机器人
动作角色扮演
冒险
氛围
好评原声音轨
LGBTQ+
控制器
动作冒险
潜行
多人",体验磅礴巨作《地平线 西之绝境™》完整版，包含额外内容和《炙炎海岸》资料片。 《炙炎海岸》追加内容包含了埃洛伊的冒险之旅的额外内容，包括在一个美丽却危险的新地区展开的全新剧情、角色与游戏体验。,2024 年 3 月 21 日,Guerrilla,0,特别好评,2303,88.0,特别好评,7596,91.0,40427
https://store.steampowered.com/app/2666510/,2666510,Rusty's Retirement,"农场模拟
懒人游戏
自动化
模拟
管理
像素图形
放松
农场管理
建造
自然
策略
2D
经济
资源管理
后末日
可爱
基地建设
资本主义
单人
科幻",位于屏幕底部的休闲农场模拟游戏，不会影响您的正常工作。,2024 年 4 月 26 日,Mister Morris Games,0,好评如潮,3859,96.0,好评如潮,3859,96.0,20876
https://store.steampowered.com/app/1364780/,1364780,Street Fighter 6,"2D 格斗
格斗
角色自定义
动作
街机
多人
冒险
竞技
玩家对战
开放世界
电竞
单人
本地多人
动作角色扮演
控制器
3D
好评原声音轨
沙盒
武术
3D 格斗",系列最新作《Street Fighter 6》将于2023年6月2日发售！ 本作以RE ENGINE开发，并由系列前所未有的大型模式“环球游历”、“斗技战场”以及“格斗中心”构成。新的“Street Fighter”和前所未有的全新体验正在等待着你的到来。,2023 年 6 月 1 日,"CAPCOM Co., Ltd.",0,多半好评,759,79.0,特别好评,23889,86.0,70540
https://store.steampowered.com/app/2593370/,2593370,饿殍：明末千里行,"视觉小说
冒险
历史
互动小说
动漫
剧情丰富
多结局
恋爱模拟
黑暗
可爱
文字游戏
角色扮演
烹饪
心理恐怖
爱情
单人
剧情
休闲
悬疑
中世纪",明末旅行题材文字冒险游戏——玩家将扮演一名盗匪，运送四名女孩从华州城至洛阳城，并在途中查明真相、做出选择。 该游戏会涉及“复仇、刺杀、饥荒、拐卖、人食人”等黑暗元素，但期望给人一种正向的情绪和力量。,2024 年 4 月 22 日,零创游戏(ZerocreationGame),0,好评如潮,6920,95.0,好评如潮,6920,95.0,4815
https://store.steampowered.com/app/594650/,594650,Hunt: Showdown,"开放世界
撤离射击
氛围
战术
多人
第一人称射击
永久死亡
射击
玩家对战
西部
恐怖
生存恐怖
在线合作
困难
合作
大逃杀
团队导向
动作
血腥
僵尸",游戏介绍 Hunt:Showdown是一款紧张刺激的高风险PvPvE第一人称射击游戏。在残酷又令人难忘的在线多人体验中，消灭噩梦般的怪物，争夺赏金，以夺得荣耀、装备和黄金。,2019 年 8 月 27 日,Crytek,0,多半好评,1765,74.0,特别好评,155958,82.0,44527
https://store.steampowered.com/app/227300/,227300,Euro Truck Simulator 2,"驾驶
交通运输
模拟
开放世界
汽车模拟
拟真
可模组化
放松
探索
沉浸式模拟
经济
管理
氛围
多人
控制器
孩童
第三人称
冒险
休闲
独立",像公路之王一样在欧洲穿行， 将价值不菲的货物完美送抵远方！往返于英国，比利时，德国，意大利，荷兰，波兰等众多城市；您的耐力，技巧，速度都被您发挥到了极致！,2012 年 10 月 18 日,SCS Software,0,好评如潮,6780,96.0,好评如潮,560981,97.0,69695
https://store.steampowered.com/app/739630/,739630,Phasmophobia,"恐怖
在线合作
多人
心理恐怖
合作
虚拟现实
灵异
第一人称
调查
黑暗
恶魔
推理
悬疑
3D
抢先体验
惊悚
独立
动作
战术
单人",Phasmophobia is a 4 player online co-op psychological horror. Paranormal activity is on the rise and it’s up to you and your team to use all the ghost-hunting equipment at your disposal in order to gather as much evidence as you can.,2020 年 9 月 18 日,Kinetic Games,0,特别好评,5459,94.0,好评如潮,548132,96.0,112241
https://store.steampowered.com/app/1222680/,1222680,《Need for Speed™ Heat,"竞速
开放世界
多人
驾驶
动作
单人
冒险
合作
战斗竞速
氛围
第三人称
街机
在线合作
体育
玩家对战
第一人称
控制器
角色自定义
分屏
破坏",白天的喧嚣，夜晚的狂欢，尽在《Need for Speed™ Heat》豪华版，这是一款惊险刺激的街头赛车游戏，随着太阳落山，法律的界限也将逐渐模糊。,2019 年 11 月 8 日,Ghost Games,0,特别好评,1773,85.0,特别好评,90434,84.0,85230
https://store.steampowered.com/app/761890/,761890,阿尔比恩 ONLINE,"免费开玩
大型多人在线角色扮演
开放世界
大型多人在线
沙盒
角色扮演
制作
多人
玩家对战
生存
刷宝
玩家对战环境
经济
中世纪
合作
奇幻
策略
动作
单人
困难",《阿尔比恩OL》是一款魔幻风格的沙盒大型多人在线角色扮演游戏，经济系统由玩家驱动，战斗系统没有职业之分，PvP对战精彩激烈。开放世界恢弘庞大，危险和机遇随处可见。快来积攒财富，结交盟友，在阿尔比恩的土地上留下你的足迹！,2017 年 7 月 17 日,Sandbox Interactive GmbH,0,多半好评,1291,73.0,多半好评,71784,79.0,27208
https://store.steampowered.com/app/881020/,881020,Granblue Fantasy: Relink,"动漫
动作
日系角色扮演
动作角色扮演
在线合作
多人
奇幻
角色扮演
第三人称
女性主角
单人
华丽格斗
3D
控制器
砍杀
龙
玩家对战环境
魔法
教程
剑术",可4人联机！实打实的ARPG！ 大量动作风格独特的游戏角色将登场。玩家可操作各自的角色接连发动攻击，4人联合发动“连锁攻击”“奥义连锁”，华丽地击溃敌人吧！ 本作除构思巧妙的对战及个性化的养成系统以外，还有可根据玩家技术设置的辅助功能，即便是新手玩家也可轻松上手！ 和朋友一起组队，体验冒险与对战吧！,2024 年 1 月 31 日,"Cygames, Inc.",0,特别好评,1101,87.0,特别好评,29541,89.0,113179
https://store.steampowered.com/app/284160/,284160,BeamNG.drive,"模拟
驾驶
物理
拟真
破坏
汽车模拟
开放世界
沙盒
竞速
可模组化
多人
单人
抢先体验
第一人称
第三人称
探索
欢乐
冒险
动作
飞行",一款搭载软体物理系统的动态车辆模拟游戏，能够让任何事情成为可能。,2015 年 5 月 29 日,BeamNG,0,好评如潮,6549,97.0,好评如潮,225372,97.0,26844
